-5.269940191351615288e-01,-6.570117471133843923e-01,-1.586076612216891779e-01,-2.537942176096468772e-01,-8.925008499678034335e-01
-9.734873382222682114e-02,-5.500407785840148028e-02,-5.129051577282324192e-01,-4.677687829743690240e-01,-1.126184041208771580e+00
-4.038002893902075674e-01,-4.050241007169384511e-01,-1.545824134992057619e+00,-1.554692741376180187e+00,-2.951325008230438196e-01
-4.684918806984190165e-01,-4.249181185954807316e-01,-3.104576032513952089e-01,-3.675899922311336998e-01,-8.682234917735567326e-01
-1.049787117560825322e+00,-9.476619345465396860e-01,-1.232193777001256395e-02,1.661674075118890412e-02,-7.732792544145108415e-01
-3.548926077498227860e-01,-4.244400301226881611e-01,-3.921518148084111588e-01,-3.990054389633837517e-01,-9.056675023726638019e-01
-4.599930540879968999e-01,-3.678214431875506674e-01,-9.066338731202698842e-01,-9.686582181398588620e-01,-8.540736101576636985e-01
-3.105414463967888228e-01,-2.782462840516773950e-01,-4.519739538783159039e-01,-4.510055009357576972e-01,-1.005636088627823943e+00
-3.695865214820779898e-01,-4.016533357299862383e-01,-6.037946876265591900e-01,-6.310013515033139342e-01,-8.656068102243725804e-01
-4.395033017374411211e-01,-5.019343538523914905e-01,-2.901654030803811346e-01,-1.527928744755219781e-01,-1.011072471019892394e+00
-5.197415204745159389e-01,-4.842916400479748695e-01,-3.886717083535353168e-01,-4.447734639636904963e-01,-9.482291699326395040e-01
-6.389411662129053093e-01,-7.187842007048556026e-01,-1.000232413007349219e+00,-9.175594296173107400e-01,-6.583618207685443258e-01
-6.167855452643441483e-01,-5.826473918455338241e-01,-1.401966281727984320e-01,-3.123383884323172044e-01,-7.865176150401983479e-01
-4.542795191253592990e-01,-5.052801626985307104e-01,-3.531210005066364732e-01,-2.587206041825899638e-01,-9.518035438028298323e-01
-1.295453292285207170e-01,-2.441348010296033044e-01,-7.274187955239024284e-01,-5.874678016802008518e-01,-9.404040130077412352e-01
-7.387301032489720365e-01,-8.032466465107971354e-01,-1.442797577655782204e-01,-7.973228430361123387e-02,-8.431915663462632438e-01
-4.772003095670348527e-01,-4.923115294912867590e-01,-2.963645555198062276e-01,-3.400054787989138516e-01,-9.022285463555690388e-01
-5.604889006991837785e-01,-4.876410184719355834e-01,-1.366083322118926580e+00,-1.343421867109911405e+00,-4.409659058368233797e-01
-7.499060241468578081e-01,-8.226731385959278331e-01,-5.901780381894240757e-02,-8.178650531304838822e-02,-9.184163348731518850e-01
-5.351384340579291854e-02,-1.169888985924576047e-01,-6.226944712047981501e-01,-5.860556356865018746e-01,-1.063086609615716327e+00
-5.873503680823638495e-01,-6.241759801475615932e-01,-2.946576540920149978e-01,-3.749715496330875975e-01,-6.690361450182575886e-01
-2.955390562242451447e-01,-3.691341519922285430e-01,-5.735990091961129522e-01,-5.899106275845835690e-01,-8.720716542763864432e-01
-3.138286640125810822e-01,-1.772470656116409415e-01,-5.202665888691088147e-01,-5.568606966484676013e-01,-9.091222367504272484e-01
-2.274321927675336807e-01,-2.429547975103846236e-01,-7.265181889401240989e-01,-7.035647442670983631e-01,-8.514582371960027762e-01
-3.644343261916541676e-01,-4.099762000456278477e-01,-4.359121815874178463e-01,-3.260325590839628918e-01,-9.850775829684033091e-01
-2.237039434028934015e-01,-9.859124261884502638e-02,-7.411570241024595385e-01,-8.597030818734049396e-01,-8.961628101247253175e-01
-5.039746920842761435e-01,-5.248628989468150374e-01,-1.570490296780499562e-01,-2.154017111551378982e-01,-1.034858085925678628e+00
2.863805335134809310e-02,-1.501930994754467619e-01,-1.000758843617447935e+00,-1.014494539049435984e+00,-8.641857211431051011e-01
-9.425426801636886953e-01,-1.090041865065180193e+00,-1.336407062378391686e+00,-1.281674374806717864e+00,-2.283158137972260693e-01
-1.017242358115520329e+00,-9.145000266307712344e-01,-6.405448129011213909e-02,3.446803239827408993e-02,-7.305472080068867724e-01
-2.470377059516536411e-01,-3.897436608261943825e-01,-9.639547405304269567e-01,-9.983717602372066402e-01,-7.367353465409383073e-01
-7.188724401345287784e-01,-6.509858174340497072e-01,-1.934845858066955859e-01,-3.230587715744080018e-02,-7.454238006362317037e-01
-2.863831205484192455e-01,-1.726030681911919773e-01,-1.107655062558561276e+00,-1.110775821961737186e+00,-7.345228607391223186e-01
2.186490835702663560e-01,1.942179916920570015e-01,-1.441677521588421662e+00,-1.518466589404682487e+00,-5.698972464559514117e-01
-3.140948536167824656e-01,-4.199763438863551857e-01,-6.538925298314126611e-01,-7.402852491852753847e-01,-8.568087831614357164e-01
-2.028916109327871808e-01,-2.928001823201396014e-01,-6.062300794620985034e-01,-5.503311681922296028e-01,-9.699147339993131611e-01
6.689043079676856296e-01,7.030199000530258369e-01,-3.265644429586870290e-01,-1.863737167010823537e-01,-1.642153925262217040e+00
-2.508950335595585557e-01,-3.210157271688424130e-01,-6.510299813354321063e-01,-6.916902569039515836e-01,-8.206592782163312227e-01
-1.960073268114197742e-01,-8.921379063619327976e-02,-2.218987129988404527e-01,-1.739865799613826147e-01,-1.271877248651064551e+00
-8.400690172740601369e-01,-8.175554618519229599e-01,-4.332584087397863826e-01,-3.115803669068861748e-01,-6.752081515736861883e-01
-5.988627124304098936e-01,-5.730236930210531598e-01,-2.905374079077005511e-01,-1.783278036283315882e-01,-8.769926593813872628e-01
-3.943134774343389770e-01,-5.444776393429116013e-01,-3.280035036323113440e-01,-3.588108866775152617e-01,-8.318236792851253503e-01
-4.822827568493864847e-01,-3.422170758421561043e-01,-3.848587308583642508e-01,-5.408225666886015137e-01,-9.248259801956606463e-01
-2.274648057638544996e-01,-1.792221483125786829e-01,-4.530377591542129601e-01,-3.636903391168683219e-01,-1.123447309869464394e+00
-2.838530626691257441e-01,-3.775080919379970035e-01,-6.579489917764941298e-01,-7.027882297601760753e-01,-8.021411545230108242e-01
-5.219137801535972399e-01,-5.796515962254252807e-01,-2.100996362153823571e-01,-2.669083068082681032e-01,-8.059062497475817377e-01
-6.822500926831728263e-01,-6.717462761646632030e-01,-1.158235079470685130e-01,-8.251664681072813645e-02,-7.862255812464518101e-01
-6.549837422045495794e-01,-7.444279919891007014e-01,-1.330823076878557165e+00,-1.281051640285891358e+00,-4.667947209010268605e-01
-4.531409617580375304e-01,-4.669596058936565930e-01,-3.408428609348954641e-01,-2.964861940140779417e-01,-8.215048672962067533e-01
-6.259889948167147722e-01,-6.462332076723427132e-01,-6.280809918193076824e-02,-2.441237296838224824e-01,-7.105246263237938731e-01
-6.080754208990183374e-01,-5.016741584089341455e-01,-1.771096694867582977e-01,-2.093965914327826916e-01,-9.002062585970020958e-01
-4.119311462818536079e-02,4.238230618398954735e-02,-1.249069264116866168e-01,-1.216194284950823795e-01,-1.350418372712997028e+00
-8.434549350590679895e-01,-6.973786370544506896e-01,-6.563373344003788079e-02,-6.626880572025588279e-02,-9.601740461797843018e-01
2.498578938571207164e+00,2.490926647290187201e+00,5.635026729389743805e-01,4.062881971569661799e-01,-3.513222194148087230e+00
-4.754944368953515910e-01,-4.646968655275080518e-01,-2.810941396176753204e-01,-3.704822624716089252e-01,-8.936474980339877972e-01
-7.759442554335251874e-01,-8.548233415931791868e-01,-1.497536521007915566e-01,2.455016205566118784e-02,-8.938308589220727018e-01
-1.613697508881271891e-01,-9.126177040356391046e-02,-1.071866738777492278e+00,-9.364680007801960970e-01,-8.001217220699907706e-01
-6.337186365261157084e-01,-5.997511131678606722e-01,-1.503319123984538930e-01,-2.645082016307387374e-01,-8.183460411098579801e-01
-2.126255158862896399e-01,-2.083513717090099693e-01,-6.250365615333154379e-01,-5.428677771816904363e-01,-9.670934120241606591e-01
4.204212331022637583e-01,4.351640066898377901e-01,2.547610196975525487e-01,1.538961003033423869e-01,-1.917942737111841156e+00
